1,1,1000
2.89,-7.3548
2.9,-6.5261
2.91,-5.6328
2.92,-4.6724
2.93,-3.6463
2.94,-2.5611
2.95,-1.43
2.96,-0.27339
2.97,0.88186
2.98,2.0033
2.99,3.055
3,4
3.01,4.8033
3.02,5.4349
3.03,5.8728
3.04,6.1051
3.05,6.1323
3.06,5.9673
3.07,5.6358
3.08,5.1747
3.09,4.6301
3.1,4.054
3.11,3.5008
3.12,3.0234
3.13,2.6696
3.14,2.4783
3.15,2.4769
3.16,2.6794
3.17,3.0856
3.18,3.6813
3.19,4.4397
3.2,5.3234
3.21,6.2881
3.22,7.2851
3.23,8.2656
3.24,9.1838
3.25,10
3.26,10.683
3.27,11.211
3.28,11.572
3.29,11.764
3.3,11.796
3.31,11.678
3.32,11.43
3.33,11.07
3.34,10.616
3.35,10.085
3.36,9.4888
3.37,8.8338
3.38,8.1228
3.39,7.3548
3.4,6.5261
3.41,5.6328
3.42,4.6724
3.43,3.6463
3.44,2.5611
3.45,1.43
3.46,0.27339
3.47,-0.88186
3.48,-2.0033
3.49,-3.055
3.5,-4
3.51,-4.8033
3.52,-5.4349
3.53,-5.8728
3.54,-6.1051
3.55,-6.1323
3.56,-5.9673
3.57,-5.6358
3.58,-5.1747
3.59,-4.6301
3.6,-4.054
3.61,-3.5008
3.62,-3.0234
3.63,-2.6696
3.64,-2.4783
3.65,-2.4769
3.66,-2.6794
3.67,-3.0856
3.68,-3.6813
3.69,-4.4397
3.7,-5.3234
3.71,-6.2881
3.72,-7.2851
3.73,-8.2656
3.74,-9.1838
3.75,-10
3.76,-10.683
3.77,-11.211
3.78,-11.572
3.79,-11.764
3.8,-11.796
3.81,-11.678
3.82,-11.43
3.83,-11.07
3.84,-10.616
3.85,-10.085
3.86,-9.4888
3.87,-8.8338
3.88,-8.1228
3.89,-7.3548
3.9,-6.5261
3.91,-5.6328
3.92,-4.6724
3.93,-3.6463
3.94,-2.5611
3.95,-1.43
3.96,-0.27339
3.97,0.88186
3.98,2.0033
3.99,3.055
4,4
4.01,4.8033
4.02,5.4349
4.03,5.8728
4.04,6.1051
4.05,6.1323
4.06,5.9673
4.07,5.6358
4.08,5.1747
4.09,4.6301
4.1,4.054
4.11,3.5008
4.12,3.0234
4.13,2.6696
4.14,2.4783
4.15,2.4769
4.16,2.6794
4.17,3.0856
4.18,3.6813
4.19,4.4397
4.2,5.3234
4.21,6.2881
4.22,7.2851
4.23,8.2656
4.24,9.1838
4.25,10
4.26,10.683
4.27,11.211
4.28,11.572
4.29,11.764
4.3,11.796
4.31,11.678
4.32,11.43
4.33,11.07
4.34,10.616
4.35,10.085
4.36,9.4888
4.37,8.8338
4.38,8.1228
4.39,7.3548
4.4,6.5261
4.41,5.6328
4.42,4.6724
4.43,3.6463
4.44,2.5611
4.45,1.43
4.46,0.27339
4.47,-0.88186
4.48,-2.0033
4.49,-3.055
4.5,-4
4.51,-4.8033
4.52,-5.4349
4.53,-5.8728
4.54,-6.1051
4.55,-6.1323
4.56,-5.9673
4.57,-5.6358
4.58,-5.1747
4.59,-4.6301
4.6,-4.054
4.61,-3.5008
4.62,-3.0234
4.63,-2.6696
4.64,-2.4783
4.65,-2.4769
4.66,-2.6794
4.67,-3.0856
4.68,-3.6813
4.69,-4.4397
4.7,-5.3234
4.71,-6.2881
4.72,-7.2851
4.73,-8.2656
4.74,-9.1838
4.75,-10
4.76,-10.683
4.77,-11.211
4.78,-11.572
4.79,-11.764
4.8,-11.796
4.81,-11.678
4.82,-11.43
4.83,-11.07
4.84,-10.616
4.85,-10.085
4.86,-9.4888
4.87,-8.8338
4.88,-8.1228
4.89,-7.3548
4.9,-6.5261
4.91,-5.6328
4.92,-4.6724
4.93,-3.6463
4.94,-2.5611
4.95,-1.43
4.96,-0.27339
4.97,0.88186
4.98,2.0033
4.99,3.055
5,4
5.01,4.8033
5.02,5.4349
5.03,5.8728
5.04,6.1051
5.05,6.1323
5.06,5.9673
5.07,5.6358
5.08,5.1747
5.09,4.6301
5.1,4.054
5.11,3.5008
5.12,3.0234
5.13,2.6696
5.14,2.4783
5.15,2.4769
5.16,2.6794
5.17,3.0856
5.18,3.6813
5.19,4.4397
5.2,5.3234
5.21,6.2881
5.22,7.2851
5.23,8.2656
5.24,9.1838
5.25,10
5.26,10.683
5.27,11.211
5.28,11.572
5.29,11.764
5.3,11.796
5.31,11.678
5.32,11.43
5.33,11.07
5.34,10.616
5.35,10.085
5.36,9.4888
5.37,8.8338
5.38,8.1228
5.39,7.3548
5.4,6.5261
5.41,5.6328
5.42,4.6724
5.43,3.6463
5.44,2.5611
5.45,1.43
5.46,0.27339
5.47,-0.88186
5.48,-2.0033
5.49,-3.055
5.5,-4
5.51,-4.8033
5.52,-5.4349
5.53,-5.8728
5.54,-6.1051
5.55,-6.1323
5.56,-5.9673
5.57,-5.6358
5.58,-5.1747
5.59,-4.6301
5.6,-4.054
5.61,-3.5008
5.62,-3.0234
5.63,-2.6696
5.64,-2.4783
5.65,-2.4769
5.66,-2.6794
5.67,-3.0856
5.68,-3.6813
5.69,-4.4397
5.7,-5.3234
5.71,-6.2881
5.72,-7.2851
5.73,-8.2656
5.74,-9.1838
5.75,-10
5.76,-10.683
5.77,-11.211
5.78,-11.572
5.79,-11.764
5.8,-11.796
5.81,-11.678
5.82,-11.43
5.83,-11.07
5.84,-10.616
5.85,-10.085
5.86,-9.4888
5.87,-8.8338
5.88,-8.1228
5.89,-7.3548
5.9,-6.5261
5.91,-5.6328
5.92,-4.6724
5.93,-3.6463
5.94,-2.5611
5.95,-1.43
5.96,-0.27339
5.97,0.88186
5.98,2.0033
5.99,3.055
6,4
6.01,4.8033
6.02,5.4349
6.03,5.8728
6.04,6.1051
6.05,6.1323
6.06,5.9673
6.07,5.6358
6.08,5.1747
6.09,4.6301
6.1,4.054
6.11,3.5008
6.12,3.0234
6.13,2.6696
6.14,2.4783
6.15,2.4769
6.16,2.6794
6.17,3.0856
6.18,3.6813
6.19,4.4397
6.2,5.3234
6.21,6.2881
6.22,7.2851
6.23,8.2656
6.24,9.1838
6.25,10
6.26,10.683
6.27,11.211
6.28,11.572
6.29,11.764
6.3,11.796
6.31,11.678
6.32,11.43
6.33,11.07
6.34,10.616
6.35,10.085
6.36,9.4888
6.37,8.8338
6.38,8.1228
6.39,7.3548
6.4,6.5261
6.41,5.6328
6.42,4.6724
6.43,3.6463
6.44,2.5611
6.45,1.43
6.46,0.27339
6.47,-0.88186
6.48,-2.0033
6.49,-3.055
6.5,-4
6.51,-4.8033
6.52,-5.4349
6.53,-5.8728
6.54,-6.1051
6.55,-6.1323
6.56,-5.9673
6.57,-5.6358
6.58,-5.1747
6.59,-4.6301
6.6,-4.054
6.61,-3.5008
6.62,-3.0234
6.63,-2.6696
6.64,-2.4783
6.65,-2.4769
6.66,-2.6794
6.67,-3.0856
6.68,-3.6813
6.69,-4.4397
6.7,-5.3234
6.71,-6.2881
6.72,-7.2851
6.73,-8.2656
6.74,-9.1838
6.75,-10
6.76,-10.683
6.77,-11.211
6.78,-11.572
6.79,-11.764
6.8,-11.796
6.81,-11.678
6.82,-11.43
6.83,-11.07
6.84,-10.616
6.85,-10.085
6.86,-9.4888
6.87,-8.8338
6.88,-8.1228
6.89,-7.3548
6.9,-6.5261
6.91,-5.6328
6.92,-4.6724
6.93,-3.6463
6.94,-2.5611
6.95,-1.43
6.96,-0.27339
6.97,0.88186
6.98,2.0033
6.99,3.055
7,4
7.01,4.8033
7.02,5.4349
7.03,5.8728
7.04,6.1051
7.05,6.1323
7.06,5.9673
7.07,5.6358
7.08,5.1747
7.09,4.6301
7.1,4.054
7.11,3.5008
7.12,3.0234
7.13,2.6696
7.14,2.4783
7.15,2.4769
7.16,2.6794
7.17,3.0856
7.18,3.6813
7.19,4.4397
7.2,5.3234
7.21,6.2881
7.22,7.2851
7.23,8.2656
7.24,9.1838
7.25,10
7.26,10.683
7.27,11.211
7.28,11.572
7.29,11.764
7.3,11.796
7.31,11.678
7.32,11.43
7.33,11.07
7.34,10.616
7.35,10.085
7.36,9.4888
7.37,8.8338
7.38,8.1228
7.39,7.3548
7.4,6.5261
7.41,5.6328
7.42,4.6724
7.43,3.6463
7.44,2.5611
7.45,1.43
7.46,0.27339
7.47,-0.88186
7.48,-2.0033
7.49,-3.055
7.5,-4
7.51,-4.8033
7.52,-5.4349
7.53,-5.8728
7.54,-6.1051
7.55,-6.1323
7.56,-5.9673
7.57,-5.6358
7.58,-5.1747
7.59,-4.6301
7.6,-4.054
7.61,-3.5008
7.62,-3.0234
7.63,-2.6696
7.64,-2.4783
7.65,-2.4769
7.66,-2.6794
7.67,-3.0856
7.68,-3.6813
7.69,-4.4397
7.7,-5.3234
7.71,-6.2881
7.72,-7.2851
7.73,-8.2656
7.74,-9.1838
7.75,-10
7.76,-10.683
7.77,-11.211
7.78,-11.572
7.79,-11.764
7.8,-11.796
7.81,-11.678
7.82,-11.43
7.83,-11.07
7.84,-10.616
7.85,-10.085
7.86,-9.4888
7.87,-8.8338
7.88,-8.1228
7.89,-7.3548
7.9,-6.5261
7.91,-5.6328
7.92,-4.6724
7.93,-3.6463
7.94,-2.5611
7.95,-1.43
7.96,-0.27339
7.97,0.88186
7.98,2.0033
7.99,3.055
8,4
8.01,4.8033
8.02,5.4349
8.03,5.8728
8.04,6.1051
8.05,6.1323
8.06,5.9673
8.07,5.6358
8.08,5.1747
8.09,4.6301
8.1,4.054
8.11,3.5008
8.12,3.0234
8.13,2.6696
8.14,2.4783
8.15,2.4769
8.16,2.6794
8.17,3.0856
8.18,3.6813
8.19,4.4397
8.2,5.3234
8.21,6.2881
8.22,7.2851
8.23,8.2656
8.24,9.1838
8.25,10
8.26,10.683
8.27,11.211
8.28,11.572
8.29,11.764
8.3,11.796
8.31,11.678
8.32,11.43
8.33,11.07
8.34,10.616
8.35,10.085
8.36,9.4888
8.37,8.8338
8.38,8.1228
8.39,7.3548
8.4,6.5261
8.41,5.6328
8.42,4.6724
8.43,3.6463
8.44,2.5611
8.45,1.43
8.46,0.27339
8.47,-0.88186
8.48,-2.0033
8.49,-3.055
8.5,-4
8.51,-4.8033
8.52,-5.4349
8.53,-5.8728
8.54,-6.1051
8.55,-6.1323
8.56,-5.9673
8.57,-5.6358
8.58,-5.1747
8.59,-4.6301
8.6,-4.054
8.61,-3.5008
8.62,-3.0234
8.63,-2.6696
8.64,-2.4783
8.65,-2.4769
8.66,-2.6794
8.67,-3.0856
8.68,-3.6813
8.69,-4.4397
8.7,-5.3234
8.71,-6.2881
8.72,-7.2851
8.73,-8.2656
8.74,-9.1838
8.75,-10
8.76,-10.683
8.77,-11.211
8.78,-11.572
8.79,-11.764
8.8,-11.796
8.81,-11.678
8.82,-11.43
8.83,-11.07
8.84,-10.616
8.85,-10.085
8.86,-9.4888
8.87,-8.8338
8.88,-8.1228
8.89,-7.3548
8.9,-6.5261
8.91,-5.6328
8.92,-4.6724
8.93,-3.6463
8.94,-2.5611
8.95,-1.43
8.96,-0.27339
8.97,0.88186
8.98,2.0033
8.99,3.055
9,4
9.01,4.8033
9.02,5.4349
9.03,5.8728
9.04,6.1051
9.05,6.1323
9.06,5.9673
9.07,5.6358
9.08,5.1747
9.09,4.6301
9.1,4.054
9.11,3.5008
9.12,3.0234
9.13,2.6696
9.14,2.4783
9.15,2.4769
9.16,2.6794
9.17,3.0856
9.18,3.6813
9.19,4.4397
9.2,5.3234
9.21,6.2881
9.22,7.2851
9.23,8.2656
9.24,9.1838
9.25,10
9.26,10.683
9.27,11.211
9.28,11.572
9.29,11.764
9.3,11.796
9.31,11.678
9.32,11.43
9.33,11.07
9.34,10.616
9.35,10.085
9.36,9.4888
9.37,8.8338
9.38,8.1228
9.39,7.3548
9.4,6.5261
9.41,5.6328
9.42,4.6724
9.43,3.6463
9.44,2.5611
9.45,1.43
9.46,0.27339
9.47,-0.88186
9.48,-2.0033
9.49,-3.055
9.5,-4
9.51,-4.8033
9.52,-5.4349
9.53,-5.8728
9.54,-6.1051
9.55,-6.1323
9.56,-5.9673
9.57,-5.6358
9.58,-5.1747
9.59,-4.6301
9.6,-4.054
9.61,-3.5008
9.62,-3.0234
9.63,-2.6696
9.64,-2.4783
9.65,-2.4769
9.66,-2.6794
9.67,-3.0856
9.68,-3.6813
9.69,-4.4397
9.7,-5.3234
9.71,-6.2881
9.72,-7.2851
9.73,-8.2656
9.74,-9.1838
9.75,-10
9.76,-10.683
9.77,-11.211
9.78,-11.572
9.79,-11.764
9.8,-11.796
9.81,-11.678
9.82,-11.43
9.83,-11.07
9.84,-10.616
9.85,-10.085
9.86,-9.4888
9.87,-8.8338
9.88,-8.1228
9.89,-7.3548
9.9,-6.5261
9.91,-5.6328
9.92,-4.6724
9.93,-3.6463
9.94,-2.5611
9.95,-1.43
9.96,-0.27339
9.97,0.88186
9.98,2.0033
9.99,3.055
